	Id	Response
1713	1245049	0
1714	1245287	0
1715	1245479	0
1716	1245534	0
1717	1245737	1
1718	1245823	0
1719	1245998	0
1720	1246189	0
1721	1246507	0
1722	1246522	0
1723	1246562	0
1724	1246580	0
1725	1246821	0
1726	1246971	0
1727	1246989	0
1728	1247033	0
1729	1247167	0
1730	1247182	0
1731	1247217	0
1732	1247298	0
1733	1247362	0
1734	1247401	0
1735	1247547	0
1736	1248214	0
1737	1248252	0
1738	1248358	0
1739	1248381	0
1740	1248718	0
1741	1248913	0
1742	1248924	0
1743	1248934	0
1744	1249057	0
1745	1249199	0
1746	1249519	0
1747	1249801	0
1748	1250019	0
1749	1250252	0
1750	1250616	0
1751	1250745	0
1752	1250858	0
1753	1251015	0
1754	1251097	0
1755	1251125	0
1756	1251169	0
1757	1251739	0
1758	1251775	0
1759	1251857	0
1760	1251904	0
1761	1252235	0
1762	1252895	0
1763	1252938	0
1764	1253159	0
1765	1253597	0
1766	1253782	0
1767	1253803	0
1768	1253809	0
1769	1254024	0
1770	1254162	0
1771	1254220	0
1772	1254344	0
1773	1254413	0
1774	1254722	0
1775	1255002	0
1776	1255071	0
1777	1255144	0
1778	1255234	0
1779	1255372	0
1780	1255399	0
1781	1256116	0
1782	1256239	0
1783	1256310	0
1784	1256448	0
1785	1256645	0
1786	1257005	0
1787	1257089	0
1788	1257164	0
1789	1257326	0
1790	1257830	0
1791	1257911	0
1792	1257944	0
1793	1258168	0
1794	1258480	0
1795	1258834	0
1796	1259133	0
1797	1259946	0
1798	1260269	0
1799	1260418	0
1800	1260467	0
1801	1260783	0
1802	1261388	0
1803	1261396	0
1804	1261647	0
1805	1261681	0
1806	1261821	0
1807	1262210	0
1808	1262475	0
1809	1262692	0
1810	1262930	0
1811	1263096	0
1812	1263228	0
1813	1263329	0
1814	1263610	0
1815	1263766	0
1816	1263772	0
1817	1263861	0
1818	1263865	0
1819	1263900	0
1820	1263919	0
1821	1264115	0
1822	1264197	0
1823	1264202	0
1824	1264375	0
1825	1264446	0
1826	1264466	0
1827	1264540	0
1828	1264720	0
1829	1264774	0
1830	1264846	0
1831	1265217	0
1832	1265374	0
1833	1265493	0
1834	1265895	0
1835	1266105	0
1836	1266225	0
1837	1266272	0
1838	1266355	0
1839	1266523	0
1840	1267118	0
1841	1267163	0
1842	1267217	0
1843	1267866	0
1844	1268025	0
1845	1268256	0
1846	1268385	0
1847	1268481	0
1848	1268534	0
1849	1268692	0
1850	1268773	0
1851	1269289	0
1852	1269714	0
1853	1269902	0
1854	1270063	0
1855	1270195	0
1856	1270365	0
1857	1270516	0
1858	1270538	0
1859	1270625	0
1860	1270843	0
1861	1271030	0
1862	1271539	0
1863	1271962	0
1864	1272094	0
1865	1272169	0
1866	1272503	0
1867	1272527	0
1868	1272843	0
1869	1272884	0
1870	1272970	0
1871	1273142	0
1872	1273158	0
1873	1273222	0
1874	1273350	0
1875	1273493	0
1876	1273519	0
1877	1273627	0
1878	1273668	0
1879	1274016	0
1880	1274528	0
1881	1274802	0
1882	1274866	0
1883	1274900	0
1884	1275133	0
1885	1275185	0
1886	1275195	0
1887	1275389	0
1888	1276260	0
1889	1276364	0
1890	1276499	0
1891	1276910	0
1892	1277027	0
1893	1277052	0
1894	1278141	0
1895	1278169	0
1896	1278677	0
1897	1279383	0
1898	1279654	0
1899	1279790	0
1900	1279804	0
1901	1279833	0
1902	1280018	0
1903	1280962	0
1904	1280977	0
1905	1281117	0
1906	1281356	0
1907	1281437	0
1908	1281509	0
1909	1281621	0
1910	1281662	0
1911	1281665	0
1912	1281804	0
1913	1282066	0
1914	1282322	0
1915	1282336	0
1916	1282346	0
1917	1282694	0
1918	1282973	0
1919	1282995	0
1920	1283113	0
1921	1283124	0
1922	1283257	0
1923	1283365	0
1924	1283529	0
1925	1283636	0
1926	1284008	0
1927	1284029	0
1928	1284128	0
1929	1284208	0
1930	1284430	0
1931	1284437	0
1932	1284478	0
1933	1285123	0
1934	1285189	1
1935	1285199	0
1936	1285245	0
1937	1285355	0
1938	1285373	0
1939	1285374	0
1940	1285466	0
1941	1285923	0
1942	1285924	0
1943	1286436	0
1944	1286453	0
1945	1286524	0
1946	1286653	0
1947	1286941	0
1948	1287024	0
1949	1287133	0
1950	1287178	0
1951	1287215	0
1952	1287274	0
1953	1287282	0
1954	1287302	0
1955	1287303	0
1956	1287689	0
1957	1287787	0
1958	1287794	0
1959	1287983	0
1960	1288046	0
1961	1288217	0
1962	1289284	0
1963	1289616	0
1964	1289811	0
1965	1289856	0
1966	1289958	0
1967	1289959	0
1968	1290012	0
1969	1290298	0
1970	1290343	0
1971	1290638	0
1972	1290781	0
1973	1291420	0
1974	1291433	0
1975	1291540	0
1976	1291632	0
1977	1292403	0
1978	1292415	0
1979	1292942	0
1980	1292943	0
1981	1293031	0
1982	1293496	0
1983	1293560	0
1984	1293564	0
1985	1293711	0
1986	1294382	0
1987	1294602	0
1988	1294649	0
1989	1294878	0
1990	1295548	0
1991	1295873	0
1992	1295946	0
1993	1296557	0
1994	1296735	0
1995	1296774	0
1996	1296919	0
1997	1297049	0
1998	1297127	0
1999	1297180	0
2000	1297668	0
2001	1297674	0
2002	1298564	0
2003	1298602	0
2004	1298759	0
2005	1298865	0
2006	1298924	0
2007	1299128	0
2008	1299249	0
2009	1299508	0
2010	1299855	0
2011	1300214	0
2012	1300528	0
2013	1300546	0
2014	1300664	0
2015	1300872	0
2016	1301102	0
2017	1301411	0
2018	1301437	0
2019	1301460	0
2020	1301504	0
2021	1301529	0
2022	1302360	0
2023	1302546	0
2024	1302967	0
2025	1303016	0
2026	1303159	0
2027	1303791	0
2028	1303828	0
2029	1303943	0
2030	1304399	0
2031	1304419	0
2032	1304420	0
2033	1304672	0
2034	1304723	0
2035	1304863	0
2036	1305119	0
2037	1305407	0
2038	1305597	0
2039	1305735	0
2040	1305933	0
2041	1306163	0
2042	1306377	0
2043	1306570	0
2044	1306726	0
2045	1306976	0
2046	1307241	0
2047	1307367	0
2048	1307418	0
2049	1307775	0
2050	1308236	0
2051	1308271	0
2052	1308846	0
2053	1309156	0
2054	1309160	0
2055	1309314	0
2056	1309682	0
2057	1309721	0
2058	1309773	0
2059	1309959	0
2060	1310833	0
2061	1310836	0
2062	1311530	0
2063	1311748	0
2064	1311801	0
2065	1312241	0
2066	1312258	0
2067	1312567	0
2068	1312585	0
2069	1312663	0
2070	1312950	0
2071	1312970	0
2072	1313054	0
2073	1313292	0
2074	1313527	0
2075	1313535	0
2076	1313956	0
2077	1314080	0
2078	1314116	0
2079	1314119	0
2080	1314186	0
2081	1314488	0
2082	1314642	0
2083	1314999	0
2084	1315475	0
2085	1315524	0
2086	1315717	0
2087	1315832	0
2088	1315933	0
2089	1316171	0
2090	1316628	0
2091	1316741	0
2092	1316821	0
2093	1316831	0
2094	1316888	0
2095	1317204	0
2096	1317209	0
2097	1317697	0
2098	1318289	0
2099	1318294	0
2100	1318581	1
2101	1318777	0
2102	1318785	0
2103	1318872	0
2104	1319028	0
2105	1319150	0
2106	1319284	0
2107	1319340	0
2108	1319433	0
2109	1320147	0
2110	1320246	0
2111	1320452	0
2112	1320607	0
2113	1320975	0
2114	1321377	0
2115	1321419	0
2116	1321427	0
2117	1321838	0
2118	1321985	0
2119	1322030	0
2120	1322125	0
2121	1322288	0
2122	1322810	0
2123	1323017	0
2124	1323341	0
2125	1323377	0
2126	1323483	0
2127	1323537	0
2128	1323688	0
2129	1323897	0
2130	1324150	0
2131	1324719	0
2132	1324739	0
2133	1324913	0
2134	1324963	0
2135	1325274	0
2136	1325387	0
2137	1325668	0
2138	1326109	0
2139	1326156	0
2140	1326307	0
2141	1326347	0
2142	1326373	0
2143	1326390	0
2144	1326799	0
2145	1327620	0
2146	1328116	0
2147	1328284	0
2148	1328308	0
2149	1328383	0
2150	1328411	0
2151	1328675	0
2152	1328704	0
2153	1328802	0
2154	1329219	0
2155	1330132	0
2156	1330759	0
2157	1330798	0
2158	1331156	0
2159	1331269	0
2160	1332312	0
2161	1332696	0
2162	1332710	0
2163	1332784	0
2164	1333134	0
2165	1333684	0
2166	1333967	0
2167	1334093	0
2168	1334440	0
2169	1334529	0
2170	1335022	0
2171	1335050	0
2172	1335289	0
2173	1335330	0
2174	1336123	0
2175	1336171	0
2176	1336234	0
2177	1336464	0
2178	1336667	0
2179	1337265	0
2180	1337322	0
2181	1337613	0
2182	1337795	0
2183	1338011	0
2184	1338030	0
2185	1338127	0
2186	1338273	0
2187	1338500	0
2188	1338626	0
2189	1339111	0
2190	1339662	0
2191	1339836	0
2192	1340148	0
2193	1340169	0
2194	1340590	0
2195	1340689	0
2196	1341234	0
2197	1341827	0
2198	1341923	0
2199	1342638	0
2200	1342714	0
2201	1343621	0
2202	1344332	0
2203	1344509	0
2204	1344510	0
2205	1344671	0
2206	1344797	0
2207	1345240	0
2208	1345483	0
2209	1345745	0
2210	1345748	0
2211	1345989	0
2212	1346447	0
2213	1346805	0
2214	1347155	0
2215	1347222	0
2216	1347327	0
2217	1347331	0
2218	1347338	0
2219	1347730	0
2220	1347835	0
2221	1348131	0
2222	1348277	0
2223	1348452	0
2224	1348987	0
2225	1349045	0
2226	1349271	0
2227	1349281	0
2228	1349511	0
2229	1350141	0
2230	1350342	0
2231	1350599	0
2232	1350793	0
2233	1350824	0
2234	1350893	0
2235	1350956	0
2236	1351225	0
2237	1351251	0
2238	1351312	0
2239	1351529	0
2240	1351637	0
2241	1351705	0
2242	1351984	0
2243	1352325	0
2244	1352368	0
2245	1352453	0
2246	1352499	0
2247	1352520	0
2248	1352586	0
2249	1352798	0
2250	1352863	0
2251	1352867	0
2252	1352906	0
2253	1353019	0
2254	1353387	0
2255	1353467	0
2256	1353741	0
2257	1353815	0
2258	1354125	0
2259	1354298	0
2260	1354513	0
2261	1354540	0
2262	1354728	0
2263	1354774	0
2264	1355099	0
2265	1355258	0
2266	1355543	0
2267	1355611	0
2268	1355902	0
2269	1356041	0
2270	1356198	0
2271	1356334	0
2272	1357120	0
2273	1357131	0
2274	1357155	0
2275	1357411	0
2276	1357652	0
2277	1358047	0
2278	1358082	0
2279	1358154	0
2280	1358320	0
2281	1358531	0
2282	1358541	0
2283	1358632	0
2284	1359101	0
2285	1359483	0
2286	1359672	0
2287	1359679	0
2288	1359721	0
2289	1359859	0
2290	1359940	0
2291	1360040	0
2292	1360056	0
2293	1360513	0
2294	1360528	0
2295	1360533	0
2296	1360547	0
2297	1360578	0
2298	1360586	0
2299	1360772	0
2300	1361554	0
2301	1361678	0
2302	1361713	0
2303	1362011	0
2304	1362296	0
2305	1362455	0
2306	1362533	0
2307	1362617	0
2308	1362927	0
2309	1362928	0
2310	1362975	0
2311	1363159	0
2312	1363464	0
2313	1363593	0
2314	1364446	0
2315	1364779	0
2316	1364872	0
2317	1365017	0
2318	1365023	0
2319	1365464	0
2320	1365703	0
2321	1365776	0
2322	1365898	0
2323	1365999	0
2324	1366403	0
2325	1366796	0
2326	1366819	0
2327	1367269	0
2328	1367356	0
2329	1367462	0
2330	1367910	0
2331	1368058	0
2332	1368270	0
2333	1368574	0
2334	1368787	0
2335	1368853	0
2336	1369013	0
2337	1369091	0
2338	1369261	0
2339	1369265	0
2340	1369338	0
2341	1369385	0
2342	1369491	0
2343	1369492	0
2344	1369493	0
2345	1369615	0
2346	1369710	0
2347	1369754	0
2348	1369950	0
2349	1370042	0
2350	1370045	0
2351	1370305	0
2352	1370636	0
2353	1370703	0
2354	1371039	0
2355	1371516	0
2356	1371841	0
2357	1371876	0
2358	1371883	0
2359	1372046	0
2360	1372729	0
2361	1372754	0
2362	1372772	0
2363	1372971	0
2364	1373162	0
2365	1373298	0
2366	1373373	0
2367	1373547	0
2368	1373824	0
2369	1374059	0
2370	1374226	0
2371	1374667	0
2372	1374759	0
2373	1374869	0
2374	1375493	0
2375	1375709	0
2376	1375718	0
2377	1375917	0
2378	1376135	0
2379	1376136	0
2380	1376137	0
2381	1376331	0
2382	1376337	0
2383	1376429	0
2384	1376508	0
2385	1376609	0
2386	1376617	0
2387	1376743	0
2388	1376925	0
2389	1376982	0
2390	1377216	0
2391	1377324	0
2392	1377395	0
2393	1377728	0
2394	1377754	0
2395	1377858	0
2396	1378069	0
2397	1378325	0
2398	1378799	0
2399	1378881	0
2400	1379095	0
2401	1379180	0
2402	1379258	0
2403	1379359	0
2404	1379381	0
2405	1379872	0
2406	1379973	0
2407	1380004	0
2408	1380201	0
2409	1380260	0
2410	1380380	0
2411	1380919	0
2412	1381655	0
2413	1381827	0
2414	1382015	0
2415	1382275	0
2416	1382651	0
2417	1382972	0
2418	1382978	0
2419	1383107	0
2420	1383191	0
2421	1383536	0
2422	1383680	0
2423	1384180	0
2424	1384224	0
2425	1384335	0
2426	1384356	0
2427	1384357	0
2428	1384854	0
2429	1385081	0
2430	1385268	0
2431	1385333	0
2432	1385441	0
2433	1385442	0
2434	1385483	0
2435	1385800	0
2436	1385828	0
2437	1385856	0
2438	1386069	0
2439	1386488	0
2440	1386679	0
2441	1386819	0
2442	1387014	0
2443	1387280	0
2444	1387455	0
2445	1387999	0
2446	1388398	0
2447	1388581	0
2448	1388596	0
2449	1389046	0
2450	1389381	0
2451	1389385	0
2452	1389791	0
2453	1390197	0
2454	1390562	0
2455	1390720	0
2456	1391023	0
2457	1391071	0
2458	1391168	0
2459	1391554	0
2460	1392117	0
2461	1392270	0
2462	1392341	0
2463	1392366	0
2464	1392506	0
2465	1392810	0
2466	1392847	0
2467	1392848	0
2468	1393146	0
2469	1393227	0
2470	1393244	0
2471	1393389	0
2472	1393783	0
2473	1393910	0
2474	1394037	0
2475	1394161	0
2476	1394328	0
2477	1394370	0
2478	1394543	0
2479	1394651	0
2480	1394778	0
2481	1394878	0
2482	1395203	0
2483	1395441	0
2484	1395514	0
2485	1395830	0
2486	1395861	0
2487	1395938	0
2488	1395959	0
2489	1396299	0
2490	1396550	0
2491	1396551	0
2492	1397003	0
2493	1397075	0
2494	1397146	0
2495	1397153	0
2496	1397348	0
2497	1397785	0
2498	1397839	0
2499	1398216	0
2500	1398278	0
2501	1398467	0
2502	1398889	0
2503	1399139	0
2504	1399156	0
2505	1399709	0
2506	1399999	0
2507	1400484	0
2508	1400771	0
2509	1401204	0
2510	1401528	0
2511	1401726	0
2512	1401871	0
2513	1402331	0
2514	1402410	0
2515	1402518	0
2516	1402524	0
2517	1402657	0
2518	1402736	0
2519	1402814	0
2520	1403240	0
2521	1403318	0
2522	1403352	0
2523	1403553	0
2524	1403942	0
2525	1404067	0
2526	1404347	0
2527	1404419	0
2528	1404420	0
2529	1404477	0
2530	1404505	0
2531	1404601	0
2532	1404632	0
2533	1404895	0
2534	1405408	0
2535	1405936	0
2536	1406081	0
2537	1406127	0
2538	1406829	0
2539	1406880	0
2540	1407115	0
2541	1407184	0
2542	1407199	0
2543	1407392	0
2544	1407400	0
2545	1407421	0
2546	1407489	0
2547	1407569	0
2548	1407625	0
2549	1407692	0
2550	1408195	0
2551	1408295	0
2552	1408373	0
2553	1408518	0
2554	1408931	0
2555	1409086	0
2556	1409096	0
2557	1409190	0
2558	1409579	0
2559	1409894	0
2560	1410154	0
2561	1410545	0
2562	1411046	0
2563	1411145	0
2564	1411224	0
2565	1411493	0
2566	1412028	0
2567	1412462	0
2568	1412484	0
2569	1412601	0
2570	1412731	0
2571	1413012	0
2572	1413201	0
2573	1413368	0
2574	1413395	0
2575	1413405	0
2576	1413424	0
2577	1413430	0
2578	1413520	0
2579	1413574	0
2580	1413604	0
2581	1413744	0
2582	1414138	0
2583	1414416	0
2584	1414944	0
2585	1415009	0
2586	1415011	0
2587	1415163	0
2588	1415258	0
2589	1415259	0
2590	1415313	0
2591	1415411	0
2592	1415430	0
2593	1415433	0
2594	1415696	0
2595	1416114	0
2596	1416166	0
2597	1416180	0
2598	1416183	0
2599	1416206	0
2600	1416282	0
2601	1416492	0
2602	1416579	0
2603	1417571	0
2604	1417733	0
2605	1418254	0
2606	1418341	0
2607	1418705	0
2608	1419008	0
2609	1419032	0
2610	1419100	0
2611	1419394	0
2612	1419571	0
2613	1419674	0
2614	1419721	0
2615	1419738	0
2616	1419779	0
2617	1420152	0
2618	1420170	0
2619	1420412	0
2620	1420576	0
2621	1420936	0
2622	1420946	0
2623	1421071	0
2624	1421417	0
2625	1421451	0
2626	1421872	0
2627	1421914	0
2628	1422140	0
2629	1423068	0
2630	1423134	0
2631	1423215	0
2632	1423326	0
2633	1423808	0
2634	1423945	0
2635	1424142	0
2636	1424502	0
2637	1424803	0
2638	1424834	0
2639	1424885	0
2640	1425044	0
2641	1425238	0
2642	1425460	0
2643	1425635	0
2644	1425801	0
2645	1426394	0
2646	1426824	0
2647	1427475	0
2648	1427937	0
2649	1428294	0
2650	1428415	0
2651	1428833	0
2652	1428934	0
2653	1428972	0
2654	1429055	0
2655	1429088	0
2656	1429142	0
2657	1429208	0
2658	1429232	0
2659	1429265	0
2660	1429455	0
2661	1429751	0
2662	1429836	0
2663	1429869	0
2664	1430164	0
2665	1430417	0
2666	1430830	0
2667	1431512	0
2668	1431667	0
2669	1431920	0
2670	1431981	0
2671	1432053	0
2672	1432103	0
2673	1432390	0
2674	1432458	0
2675	1432857	0
2676	1432999	0
2677	1433663	0
2678	1434016	0
2679	1434336	0
2680	1434493	0
2681	1434685	0
2682	1434967	0
2683	1435087	0
2684	1435094	0
2685	1435306	0
2686	1435327	0
2687	1435550	0
2688	1435585	0
2689	1435800	0
2690	1435861	0
2691	1436565	0
2692	1436803	0
2693	1436974	0
2694	1437036	0
2695	1437094	0
2696	1437235	0
2697	1437429	0
2698	1437686	0
2699	1437988	0
2700	1438017	0
2701	1438058	0
2702	1438263	0
2703	1438448	0
2704	1438732	0
2705	1438757	0
2706	1438922	0
2707	1439246	0
2708	1439349	0
2709	1439810	0
2710	1440267	0
2711	1440622	0
2712	1440681	0
2713	1440698	0
2714	1440830	0
2715	1440877	0
2716	1441400	0
2717	1441477	0
2718	1441617	0
2719	1441703	0
2720	1441714	0
2721	1441874	0
2722	1441895	0
2723	1442145	0
2724	1442388	0
2725	1442739	0
2726	1442901	0
2727	1443110	0
2728	1443308	0
2729	1443322	0
2730	1443496	0
2731	1444199	0
2732	1444612	0
2733	1444926	0
2734	1445094	0
2735	1445848	0
2736	1445856	0
2737	1445972	0
2738	1446278	0
2739	1446295	0
2740	1446774	0
2741	1446943	0
2742	1447295	0
2743	1447775	0
2744	1447965	0
2745	1448009	0
2746	1448094	0
2747	1448265	0
2748	1449269	0
2749	1449293	0
2750	1449862	0
2751	1449905	0
2752	1449954	0
2753	1450128	0
2754	1450144	0
2755	1450217	0
2756	1450319	0
2757	1450336	0
2758	1450740	0
2759	1450801	0
2760	1450835	0
2761	1451296	0
2762	1451384	0
2763	1452160	0
2764	1452193	0
2765	1452507	0
2766	1452860	0
2767	1452899	0
2768	1452975	0
2769	1453110	0
2770	1453300	0
2771	1453580	0
2772	1453604	0
2773	1453705	0
2774	1453786	0
2775	1453804	0
2776	1454352	0
2777	1454462	0
2778	1454663	0
2779	1454937	0
2780	1455118	1
2781	1455676	0
2782	1455678	0
2783	1455817	0
2784	1455820	0
2785	1456247	0
2786	1456283	0
2787	1456405	0
2788	1456478	0
2789	1456615	0
2790	1456920	0
2791	1456927	0
2792	1456928	0
2793	1457589	0
2794	1457676	0
2795	1457687	0
2796	1458005	0
2797	1458175	0
2798	1458177	0
2799	1458269	0
2800	1458590	0
2801	1458751	0
2802	1458779	1
2803	1458882	0
2804	1459212	0
2805	1459271	0
2806	1460092	0
2807	1460212	0
2808	1460216	0
2809	1460261	0
2810	1460397	0
2811	1460446	0
2812	1460620	0
2813	1460688	0
2814	1460732	0
2815	1460790	0
2816	1460842	0
2817	1460899	0
2818	1460922	0
2819	1461424	0
2820	1461582	0
2821	1462014	0
2822	1462056	0
2823	1462187	0
2824	1462196	0
2825	1462331	0
2826	1462385	0
2827	1462682	0
2828	1462902	0
2829	1463461	0
2830	1463512	0
2831	1463513	0
2832	1463718	0
2833	1463767	0
2834	1463787	0
2835	1463870	0
2836	1464173	0
2837	1464302	0
2838	1464744	0
2839	1465059	0
2840	1465102	0
2841	1465184	0
2842	1465365	0
2843	1465471	0
2844	1465639	0
2845	1465696	0
2846	1466196	0
2847	1466417	0
2848	1466503	0
2849	1467090	0
2850	1467639	0
2851	1467732	0
2852	1467969	0
2853	1467987	0
2854	1468078	0
2855	1468384	0
2856	1468494	0
2857	1468535	0
2858	1468642	0
2859	1468693	0
2860	1468759	0
2861	1468969	0
2862	1469006	0
2863	1469011	0
2864	1469187	0
2865	1469425	0
2866	1469866	0
2867	1469916	0
2868	1469931	0
2869	1469939	0
2870	1470213	0
2871	1470405	0
2872	1470522	0
2873	1470587	0
2874	1470858	0
2875	1470940	0
2876	1470972	0
2877	1471329	0
2878	1471567	0
2879	1471848	0
2880	1471950	0
2881	1471971	0
2882	1472257	0
2883	1472370	0
2884	1472610	0
2885	1473395	0
2886	1473613	0
2887	1473671	0
2888	1473856	0
2889	1473876	0
2890	1473959	0
2891	1474034	0
2892	1474185	0
2893	1474333	0
2894	1474622	0
2895	1474643	0
2896	1474855	0
2897	1475197	0
2898	1475220	0
2899	1475291	0
2900	1475372	0
2901	1475546	0
2902	1475731	0
2903	1475866	0
2904	1476022	0
2905	1476712	0
2906	1476992	0
2907	1477275	0
2908	1477712	0
2909	1477872	0
2910	1477884	0
2911	1477892	0
2912	1478052	0
2913	1478157	0
2914	1478340	0
2915	1478457	0
2916	1478557	0
2917	1478717	0
2918	1479807	0
2919	1479899	0
2920	1479947	0
2921	1480345	0
2922	1480566	0
2923	1481381	0
2924	1481582	0
2925	1482349	0
2926	1482589	0
2927	1482601	0
2928	1483102	0
2929	1483140	0
2930	1483185	0
2931	1483621	0
2932	1483730	0
2933	1483800	0
2934	1483892	0
2935	1484048	0
2936	1484169	0
2937	1484235	0
2938	1484884	0
2939	1484999	0
2940	1485085	0
2941	1485514	0
2942	1485891	0
2943	1486088	0
2944	1486119	0
2945	1486182	0
2946	1486513	0
2947	1486686	0
2948	1486729	0
2949	1487016	0
2950	1487070	0
2951	1487084	0
2952	1487492	0
2953	1487665	0
2954	1487688	0
2955	1487691	0
2956	1487714	0
2957	1487737	0
2958	1487970	0
2959	1488057	0
2960	1488278	0
2961	1488518	0
2962	1488540	0
2963	1488586	0
2964	1488670	0
2965	1488877	0
2966	1489173	0
2967	1489299	0
2968	1489487	0
2969	1489538	0
2970	1489842	0
2971	1489921	0
2972	1490229	0
2973	1490439	0
2974	1490524	0
2975	1490562	0
2976	1490566	0
2977	1490625	0
2978	1490647	0
2979	1490666	0
2980	1490901	0
2981	1490968	0
2982	1490997	0
2983	1491022	0
2984	1491412	0
2985	1491567	0
2986	1491650	0
2987	1491900	0
2988	1491920	0
2989	1492052	0
2990	1492146	0
2991	1492346	0
2992	1492580	0
2993	1492582	0
2994	1492934	0
2995	1492985	0
2996	1493182	0
2997	1493209	0
2998	1493370	0
2999	1493495	0
3000	1493549	0
3001	1494039	0
3002	1494070	0
3003	1494271	0
3004	1494331	0
3005	1494859	0
3006	1494892	0
3007	1494953	0
3008	1495216	0
3009	1495240	0
3010	1495290	0
3011	1495324	0
3012	1495814	0
3013	1495832	0
3014	1496064	0
3015	1496110	0
3016	1497091	0
3017	1497355	0
3018	1497362	0
3019	1497510	0
3020	1497624	0
3021	1497950	0
3022	1497995	0
3023	1498011	0
3024	1498078	0
3025	1498325	0
3026	1498463	0
3027	1498765	0
3028	1498885	0
3029	1498996	0
3030	1499261	0
3031	1499486	0
3032	1499592	0
3033	1499827	0
3034	1500176	0
3035	1500616	0
3036	1500908	0
3037	1500911	0
3038	1502021	0
3039	1502170	0
3040	1502236	0
3041	1502262	0
3042	1502370	0
3043	1502543	0
3044	1502665	0
3045	1502775	0
3046	1502827	0
3047	1503086	0
3048	1503134	0
3049	1503250	0
3050	1503310	0
3051	1503781	1
3052	1503793	0
3053	1503969	0
3054	1504098	0
3055	1504574	0
3056	1504779	0
3057	1504818	0
3058	1505357	0
3059	1505631	0
3060	1506246	0
3061	1506341	0
3062	1506433	0
3063	1506444	0
3064	1506747	0
3065	1506827	0
3066	1507603	0
3067	1507724	0
3068	1507764	0
3069	1507780	0
3070	1507932	0
3071	1508034	0
3072	1508372	0
3073	1508435	0
3074	1508440	0
3075	1509006	0
3076	1509255	0
3077	1509440	0
3078	1509455	0
3079	1509467	0
3080	1509776	0
3081	1509816	0
3082	1509863	0
3083	1509874	0
3084	1510091	0
3085	1510118	0
3086	1510196	0
3087	1510265	0
3088	1510301	0
3089	1510340	0
3090	1510587	0
3091	1510794	0
3092	1510836	0
3093	1510963	0
3094	1510986	0
3095	1511238	0
3096	1511583	0
3097	1511623	0
3098	1512030	0
3099	1512064	0
3100	1512213	0
3101	1512770	0
3102	1513043	0
3103	1513304	0
3104	1513403	0
3105	1513606	0
3106	1513776	0
3107	1513803	0
3108	1514045	0
3109	1514168	0
3110	1514348	0
3111	1514989	0
3112	1515055	0
3113	1515095	0
3114	1515105	0
3115	1515482	0
3116	1515596	0
3117	1515807	0
3118	1516064	0
3119	1516329	0
3120	1516702	0
3121	1517274	0
3122	1517634	0
3123	1517759	0
3124	1518105	0
3125	1518146	0
3126	1518176	0
3127	1518472	0
3128	1518524	0
3129	1518600	0
3130	1518806	0
3131	1519072	0
3132	1519369	0
3133	1519578	0
3134	1519671	0
3135	1519858	0
3136	1519904	0
3137	1520066	0
3138	1520209	0
3139	1521157	0
3140	1521215	0
3141	1521355	0
3142	1521777	0
3143	1521842	0
3144	1522397	0
3145	1522521	0
3146	1522661	0
3147	1522817	0
3148	1523118	0
3149	1523219	0
3150	1523384	0
3151	1523444	0
3152	1523615	0
3153	1523905	0
3154	1523978	0
3155	1524157	0
3156	1524183	0
3157	1524278	0
3158	1524785	0
3159	1525142	0
3160	1525258	0
3161	1525372	0
3162	1525411	0
3163	1525436	0
3164	1525510	0
3165	1525611	0
3166	1525625	0
3167	1525807	0
3168	1525933	0
3169	1525948	0
3170	1526026	0
3171	1526466	0
3172	1526487	0
3173	1526810	0
3174	1526994	0
3175	1527039	0
3176	1527075	0
3177	1527676	0
3178	1528292	0
3179	1528486	0
3180	1528623	0
3181	1528719	0
3182	1528749	0
3183	1528761	0
3184	1528773	0
3185	1528850	0
3186	1528943	0
3187	1529005	0
3188	1529063	0
3189	1529215	0
3190	1529262	0
3191	1529448	0
3192	1529601	0
3193	1529898	0
3194	1530327	0
3195	1530331	0
3196	1530333	0
3197	1530586	0
3198	1530688	0
3199	1530708	0
3200	1530905	0
3201	1531209	0
3202	1531211	0
3203	1531727	0
3204	1532266	0
3205	1532281	0
3206	1532352	0
3207	1532444	0
3208	1532520	0
3209	1532534	0
3210	1532772	0
3211	1533212	0
3212	1533265	0
3213	1533635	0
3214	1533671	0
3215	1534036	0
3216	1534135	0
3217	1534754	0
3218	1534772	0
3219	1534973	0
3220	1535036	0
3221	1535200	0
3222	1535461	0
3223	1535553	0
3224	1535832	0
3225	1535912	0
3226	1536018	0
3227	1536135	0
3228	1536556	0
3229	1536734	0
3230	1536735	0
3231	1537127	0
3232	1537346	0
3233	1537395	0
3234	1537694	0
3235	1538184	0
3236	1538264	0
3237	1538311	0
3238	1538440	0
3239	1539245	0
3240	1539253	0
3241	1539285	0
3242	1539424	0
3243	1539427	0
3244	1539622	0
3245	1540002	0
3246	1540096	0
3247	1540346	0
3248	1540705	0
3249	1540819	0
3250	1541040	0
3251	1541082	0
3252	1541098	0
3253	1541106	0
3254	1541263	0
3255	1541641	0
3256	1542005	0
3257	1542853	0
3258	1542898	0
3259	1543011	0
3260	1543097	0
3261	1543152	0
3262	1543297	0
3263	1543414	0
3264	1543518	0
3265	1543665	0
3266	1543666	0
